address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
38-stanhope-street-broadmeadows-vic-3047,632000,12-Aug-2017,3,1,4,697,m2,House,https://www.domain.com.au/38-stanhope-street-broadmeadows-vic-3047-2013733223,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Garden-Secure Parking-Floorboards-Formal Lounge-Study-Sunroom,0.3-1.5-0.3,3,Feb/2015/350.0/SOLD,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1-lorica-avenue-broadmeadows-vic-3047,576000,22-Jul-2017,3,1,2,661,m2,House,https://www.domain.com.au/1-lorica-avenue-broadmeadows-vic-3047-2013680760,Close to schools-Close to shops-Close to transport,0.7-1.1-0.2,3,Jul/2017/300.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7-kay-court-broadmeadows-vic-3047,571500,07-Jul-2017,3,1,1,724,m2,House,https://www.domain.com.au/7-kay-court-broadmeadows-vic-3047-2013679481,Close to schools-Close to shops-Close to transport,0.6-0.7-0.7,3,Jul/2017/571500.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
134-johnstone-street-broadmeadows-vic-3047,517000,05-May-2017,3,1,2,629,m2,House,https://www.domain.com.au/134-johnstone-street-broadmeadows-vic-3047-2013516316,Air conditioning-Heating-Close to schools-Close to shops-Close to transport,0.6-0.8-0.9,3,Jul/2017/517000.0/SOLD,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
56-jacana-avenue-broadmeadows-vic-3047,545000,03-May-2017,3,1,2,656,m2,House,https://www.domain.com.au/56-jacana-avenue-broadmeadows-vic-3047-2013500748,,0.7-1-0.1,3,Jul/2017/325.0/SOLD-Jul/2001/545000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105-waranga-crescent-broadmeadows-vic-3047,570000,29-Apr-2017,3,1,1,664,m2,House,https://www.domain.com.au/105-waranga-crescent-broadmeadows-vic-3047-2013495851,Air conditioning,0.4-0.9-0.4,3,Apr/2017/570000.0/SOLD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-fashion-parade-broadmeadows-vic-3047,600000,29-Apr-2017,3,2,2,603,m2,House,https://www.domain.com.au/18-fashion-parade-broadmeadows-vic-3047-2013498979,,1.4-3.2-1.4,3,Apr/2017/600000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-marong-court-broadmeadows-vic-3047,410000,28-Apr-2017,3,2,1,291,m2,House,https://www.domain.com.au/1-marong-court-broadmeadows-vic-3047-2013533135,Air conditioning-Heating-Built in wardrobes-Ensuite,0.2-1.2-0.6,3,Jun/2021/500000.0/SOLD-Apr/2017/370.0/SOLD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-cooper-street-broadmeadows-vic-3047,550000,06-Mar-2017,3,1,1,789,m2,House,https://www.domain.com.au/11-cooper-street-broadmeadows-vic-3047-2013368931,,0.2-1.5-0.7,3,May/2018/310.0/SOLD-Mar/2017/701000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-waverley-street-broadmeadows-vic-3047,546000,04-Mar-2017,3,1,4,602,m2,House,https://www.domain.com.au/10-waverley-street-broadmeadows-vic-3047-2013364903,Built in wardrobes-Close to schools-Close to shops-Close to transport-Floorboards,1-1.5-0.5,3,Mar/2017/360.0/SOLD-Sep/2011/546000.0/SOLD,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
54-ripplebook-drive-broadmeadows-vic-3047,457000,17-Dec-2016,3,1,1,658,m2,House,https://www.domain.com.au/54-ripplebook-drive-broadmeadows-vic-3047-2013235725,Air conditioning-Heating,0.4-1-0.1,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77-kitchener-street-broadmeadows-vic-3047,551000,10-Dec-2016,3,1,4,696,m2,House,https://www.domain.com.au/77-kitchener-street-broadmeadows-vic-3047-2013205812,,0.3-1.2-0.5,3,Apr/2017/551000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-graham-street-broadmeadows-vic-3047,482000,03-Dec-2016,3,1,2,631,m2,House,https://www.domain.com.au/16-graham-street-broadmeadows-vic-3047-2013195113,,0.6-1.9-0.6,3,Dec/2016/482000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109-kitchener-street-broadmeadows-vic-3047,535000,25-Oct-2016,3,1,1,788,m2,House,https://www.domain.com.au/109-kitchener-street-broadmeadows-vic-3047-2013151070,,0.4-0.9-0.3,3,Feb/2017/535000.0/SOLD-Mar/2008/361000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50-stanhope-street-broadmeadows-vic-3047,455000,20-Aug-2016,3,1,1,696,m2,House,https://www.domain.com.au/50-stanhope-street-broadmeadows-vic-3047-2012715776,,0.3-1.4-0.4,3,Aug/2016/455000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-colin-court-broadmeadows-vic-3047,443000,12-Aug-2016,3,1,2,727,m2,House,https://www.domain.com.au/15-colin-court-broadmeadows-vic-3047-2012970068,Floorboards-Built in wardrobes-Ducted Heating,0.4-1-0.1,3,Aug/2016/443000.0/SOLD-Sep/2011/360000.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-heywood-crescent-broadmeadows-vic-3047,375000,01-Aug-2016,3,1,4,613,m2,House,https://www.domain.com.au/9-heywood-crescent-broadmeadows-vic-3047-2012880333,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Formal Lounge-Garden-Floorboards-Secure Parking,0.4-0.5-0.7,3,Jul/2016/320.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
8-columbia-circuit-broadmeadows-vic-3047,417000,14-Jul-2016,3,2,1,515,m2,House,https://www.domain.com.au/8-columbia-circuit-broadmeadows-vic-3047-2012843806,Ensuite-Alarm System-Remote Garage-Shed-Evaporative Cooling-Built in wardrobes-Dishwasher,0.8-2.9-1.2,3,Sep/2021/615000.0/SOLD-Jul/2016/417000.0/SOLD-Aug/2008/253000.0/SOLD,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
9-timboon-crescent-broadmeadows-vic-3047,385000,14-Jul-2016,3,1,1,617,m2,House,https://www.domain.com.au/9-timboon-crescent-broadmeadows-vic-3047-2012847325,,0.5-0.6-0.8,3,Jul/2016/385000.0/SOLD-Jul/2011/310.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-walsh-street-broadmeadows-vic-3047,270000,03-Jun-2016,3,1,2,237,m2,House,https://www.domain.com.au/31-walsh-street-broadmeadows-vic-3047-2012436910,Close to schools-Close to shops-Close to transport-Garden-Floorboards,0.6-1.2-0.2,3,Mar/2018/407500.0/SOLD-Jun/2016/270000.0/SOLD-Jun/2011/320000.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
4-ovens-court-broadmeadows-vic-3047,403000,27-May-2016,3,2,2,670,m2,House,https://www.domain.com.au/4-ovens-court-broadmeadows-vic-3047-2012783262,,1-1.4-0.4,3,May/2016/400.0/SOLD-Feb/1991/403000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
