address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
8-florence-street-glen-iris-vic-3146,Glen Iris,1550000,26-Jul-2020,3,1,2,588,m2,House,https://www.domain.com.au/8-florence-street-glen-iris-vic-3146-2016374603,,0.1-2.8-10.3,3,Jul/2020/1550000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-belmont-close-glen-iris-vic-3146,Glen Iris,1972500,16-Jul-2020,3,1,2,800,m2,House,https://www.domain.com.au/4-belmont-close-glen-iris-vic-3146-2016328129,,1.3-1.9-7.9,3,Jul/2020/1972500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49-welfare-parade-glen-iris-vic-3146,Glen Iris,1351000,22-Jun-2020,3,1,4,670,m2,House,https://www.domain.com.au/49-welfare-parade-glen-iris-vic-3146-2016274815,Outdoor Ent.-Built in wardrobes,0.5-1.9-9.7,3,Jun/2020/1351000.0/SOLD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-vale-street-glen-iris-vic-3146,Glen Iris,1850000,15-Jun-2020,3,1,4,793,m2,House,https://www.domain.com.au/17-vale-street-glen-iris-vic-3146-2016283485,,0.8-2.8-10.7,3,Jun/2020/1850000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-liston-street-glen-iris-vic-3146,Glen Iris,1900000,13-Jun-2020,3,1,1,617,m2,House,https://www.domain.com.au/18-liston-street-glen-iris-vic-3146-2016262997,,0.4-1.6-9.8,3,Jun/2020/1900000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-victor-road-glen-iris-vic-3146,Glen Iris,1975000,13-Jun-2020,3,2,2,604,m2,House,https://www.domain.com.au/12-victor-road-glen-iris-vic-3146-2016320129,Study,0.3-3.2-10.7,3,Jun/2020/1975000.0/SOLD-Oct/1998/318000.0/SOLD-Apr/1991/165000.0/SOLD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-celia-street-glen-iris-vic-3146,Glen Iris,2100000,02-Jun-2020,3,2,3,650,m2,House,https://www.domain.com.au/13-celia-street-glen-iris-vic-3146-2016202657,,0.8-2.4-9.4,3,May/2020/2100000.0/SOLD-Sep/2009/1301000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-lillian-street-glen-iris-vic-3146,Glen Iris,1360000,11-May-2020,3,1,2,557,m2,House,https://www.domain.com.au/13-lillian-street-glen-iris-vic-3146-2016145142,,0.9-1.3-9.5,3,Mar/2020/1360000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-iris-road-glen-iris-vic-3146,Glen Iris,1850000,02-May-2020,3,1,2,696,m2,House,https://www.domain.com.au/18-iris-road-glen-iris-vic-3146-2016216946,,0.5-1.4-9.4,3,May/2020/600.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41-allison-avenue-glen-iris-vic-3146,Glen Iris,1800000,19-Apr-2020,3,1,2,738,m2,House,https://www.domain.com.au/41-allison-avenue-glen-iris-vic-3146-2016206966,,0.6-3-10.8,3,Apr/2020/1800000.0/SOLD-Sep/1993/211000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342-warrigal-road-glen-iris-vic-3146,Glen Iris,1165500,02-Apr-2020,3,1,3,617,m2,House,https://www.domain.com.au/342-warrigal-road-glen-iris-vic-3146-2016143274,Air conditioning*-Secure Parking*-Fireplace(s)*-Heating*-Garden*-Balcony / Deck*,0.9-1-9.9,3,Apr/2020/1165500.0/SOLD-Aug/1997/168000.0/SOLD,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
31-celia-street-glen-iris-vic-3146,Glen Iris,1707000,22-Feb-2020,3,2,2,520,m2,House,https://www.domain.com.au/31-celia-street-glen-iris-vic-3146-2016053594,,0.9-2.4-9.5,3,Feb/2020/1707000.0/SOLD-Nov/2014/1051000.0/SOLD-Jul/2001/420000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-dixon-street-glen-iris-vic-3146,Glen Iris,1782000,30-Nov-2019,3,1,2,639,m2,House,https://www.domain.com.au/12-dixon-street-glen-iris-vic-3146-2015849473,Air conditioning-Heating-Built in wardrobes-Open Fire Place,0.8-2.7-9.6,3,Nov/2019/1782000.0/SOLD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-fuller-avenue-glen-iris-vic-3146,Glen Iris,1730000,30-Nov-2019,3,2,4,617,m2,House,https://www.domain.com.au/2-fuller-avenue-glen-iris-vic-3146-2015841537,,0.3-3.1-10.5,3,Nov/2019/1730000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
