address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
130-arundel-road-keilor-vic-3036,725000,20-May-2016,4,2,7,1294,m2,House,https://www.domain.com.au/130-arundel-road-keilor-vic-3036-2012397776,Workshop-Built in wardrobes-Ducted Heating-Study,1.1-2.1-5.6,3,May/2016/725000.0/SOLD,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67-church-street-keilor-vic-3036,1310000,05-May-2016,4,2,4,550,m2,House,https://www.domain.com.au/67-church-street-keilor-vic-3036-2012391341,,0.6-1.8-4.2,3,Dec/2019/1480000.0/SOLD-Nov/2018/1480000.0/SOLD-Sep/2016/1310000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36-petrik-drive-keilor-vic-3036,11750000,26-Apr-2016,4,2,3,2002,m2,House,https://www.domain.com.au/36-petrik-drive-keilor-vic-3036-2012442274,Close to schools-Close to shops-Close to transport,1.2-1.4-5.6,3,Apr/2016/1175000.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4-melville-close-keilor-vic-3036,550000,31-Mar-2016,4,2,3,543,m2,House,https://www.domain.com.au/4-melville-close-keilor-vic-3036-2012669913,,1-1.3-4.9,3,Mar/2016/550000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-faye-crescent-keilor-vic-3036,961000,21-Mar-2016,4,2,2,1073,m2,House,https://www.domain.com.au/8-faye-crescent-keilor-vic-3036-2012612917,,0.9-1.4-4.9,3,Mar/2016/961000.0/SOLD-Jun/2002/41000.0/SOLD-May/1993/100000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-otway-close-keilor-vic-3036,570000,21-Mar-2016,4,2,2,691,m2,House,https://www.domain.com.au/9-otway-close-keilor-vic-3036-2012620269,,1-1.2-4.7,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-garden-avenue-keilor-vic-3036,890000,03-Feb-2016,4,2,2,856,m2,House,https://www.domain.com.au/22-garden-avenue-keilor-vic-3036-2012355227,Ensuite-Spa-Air-Conditioner-Alarm,0.9-2.4-3.9,3,Feb/2016/890000.0/SOLD-Jun/1999/295000.0/SOLD-Mar/1997/285000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16-blair-court-keilor-vic-3036,871000,25-Jan-2016,4,3,2,816,m2,House,https://www.domain.com.au/16-blair-court-keilor-vic-3036-2012509172,Close to schools-Close to shops-Close to transport,0.7-1.7-4.1,3,Jan/2016/871000.0/SOLD-Apr/2000/455000.0/SOLD-Aug/1991/110000.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8-riverside-avenue-keilor-vic-3036,850000,19-Jan-2016,4,2,2,730,m2,House,https://www.domain.com.au/8-riverside-avenue-keilor-vic-3036-2012381391,,0.8-2.3-4,3,Feb/2016/850000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-campaspe-crescent-keilor-vic-3036,667000,30-Nov-2015,4,2,4,1032,m2,House,https://www.domain.com.au/23-campaspe-crescent-keilor-vic-3036-2012380788,,1.2-1.4-3.7,3,Dec/2015/667000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883-old-calder-highway-keilor-vic-3036,578000,24-Nov-2015,4,2,1,549,m2,House,https://www.domain.com.au/883-old-calder-highway-keilor-vic-3036-2012410692,,1-1.3-4.9,3,Oct/2016/620000.0/SOLD-Jul/2013/440.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-karina-court-keilor-vic-3036,870000,11-Jun-2015,4,2,2,796,m2,House,https://www.domain.com.au/7-karina-court-keilor-vic-3036-2011969570,,1.1-1.4-5.5,3,Dec/2017/1200000.0/SOLD-Aug/2015/870000.0/SOLD-Feb/2013/840000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51-burrowye-crescent-keilor-vic-3036,840000,09-Mar-2015,4,2,2,662,m2,House,https://www.domain.com.au/51-burrowye-crescent-keilor-vic-3036-2011465541,,0.4-0.7-4.8,3,Feb/2015/840000.0/SOLD-May/2002/370000.0/SOLD-Dec/1997/247500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
