"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
261-elder-street-greensborough-vic-3088,1075000,13-Mar-2021,4,3,1,660,m2,House,https://www.domain.com.au/261-elder-street-greensborough-vic-3088-2016808081,Internal Laundry*-Secure Parking*-Garden*-Study,0.6-0.7-1.6,3,Mar/2021/1075000.0/SOLD-Dec/1999/173000.0/SOLD,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4-darwala-place-greensborough-vic-3088,1350000,11-Mar-2021,4,3,2,995,m2,House,https://www.domain.com.au/4-darwala-place-greensborough-vic-3088-2016821002,,0.9-1.7-0.7,3,Mar/2021/1350000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134-plenty-river-drive-greensborough-vic-3088,875000,03-Mar-2021,4,3,4,657,m2,House,https://www.domain.com.au/134-plenty-river-drive-greensborough-vic-3088-2016779617,Internal Laundry*-Secure Parking*-Heating*-Garden*,0.4-2.7-1.3,3,Feb/2021/875000.0/SOLD-Nov/1979/18000.0/SOLD,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-baranbali-grove-greensborough-vic-3088,838000,27-Feb-2021,4,2,1,784,m2,House,https://www.domain.com.au/1-baranbali-grove-greensborough-vic-3088-2016779021,Floorboards-Built in wardrobes-Ducted Heating-Outdoor Ent.,0.5-1.9-1.6,3,Feb/2021/530.0/SOLD-Jan/2018/838000.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44-brentwick-drive-greensborough-vic-3088,1230000,27-Feb-2021,4,3,2,-1,None,House,https://www.domain.com.au/44-brentwick-drive-greensborough-vic-3088-2016715421,,0.4-2.4-0.6,3,Feb/2021/1230000.0/SOLD-Dec/1997/105000.0/SOLD-Aug/1994/6900.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-pinehills-drive-greensborough-vic-3088,888000,06-Feb-2021,4,2,2,610,m2,House,https://www.domain.com.au/27-pinehills-drive-greensborough-vic-3088-2016726534,Outdoor Spa-Deck-Ducted Heating-Outdoor Ent.-Open Fireplace-Ducted Cooling-Floorboards-Rumpus Room-Split System AirCon,0.9-1.4-0.7,3,Feb/2021/888000.0/SOLD-Aug/2013/620000.0/SOLD,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5-purri-close-greensborough-vic-3088,1271000,19-Dec-2020,4,2,2,839,m2,House,https://www.domain.com.au/5-purri-close-greensborough-vic-3088-2016673542,,1-1.9-1.3,3,Dec/2020/1271000.0/SOLD-Oct/2009/650000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-ballandry-crescent-greensborough-vic-3088,955000,19-Dec-2020,4,2,2,723,m2,House,https://www.domain.com.au/24-ballandry-crescent-greensborough-vic-3088-2016687361,,0.6-1.5-1,3,Dec/2020/955000.0/SOLD-Feb/2015/520.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-toombarra-place-greensborough-vic-3088,950000,18-Dec-2020,4,3,2,837,m2,House,https://www.domain.com.au/10-toombarra-place-greensborough-vic-3088-2016680186,Internal Laundry*-Shed*-Garden*-Balcony / Deck*,1.2-1.5-0.4,3,Dec/2020/950000.0/SOLD-Dec/2013/614000.0/SOLD-Dec/1993/157000.0/SOLD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
31-booyan-crescent-greensborough-vic-3088,850000,18-Dec-2020,4,3,2,580,m2,House,https://www.domain.com.au/31-booyan-crescent-greensborough-vic-3088-2016620945,Dishwasher-Deck-Balcony-Ensuite-Built in wardrobes-Ducted Heating-Remote Garage-Secure Parking-Fully fenced-Evaporative Cooling-Floorboards-Rumpus Room-Split System AirCon-Solar panels,1.4-2-1.4,3,Dec/2020/850000.0/SOLD-Mar/2014/600000.0/SOLD-Dec/2010/540000.0/SOLD,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
50-albion-crescent-greensborough-vic-3088,1030000,17-Dec-2020,4,2,2,816,m2,House,https://www.domain.com.au/50-albion-crescent-greensborough-vic-3088-2016680968,Open Fireplace-Built in wardrobes-Dishwasher-Ducted Heating-Evaporative Cooling-Floorboards-Split System AirCon,0.5-1.9-1.2,3,Dec/2020/1030000.0/SOLD-Jul/2017/777000.0/SOLD-Nov/2004/1410000.0/SOLD,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
