,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
20,6-cleve-grove-heidelberg-vic-3084,1478550,09-Feb-2021,3,1,2,664,m2,House,https://www.domain.com.au/6-cleve-grove-heidelberg-vic-3084-2016743760,,0.7-2.4-0.9,3,Feb/2021/1478550.0/SOLD
21,106-hawdon-street-heidelberg-vic-3084,1580000,27-Jan-2021,3,3,3,-1,None,House,https://www.domain.com.au/106-hawdon-street-heidelberg-vic-3084-2016097968,,0.2-2.4-0.4,3,Jan/2021/1580000.0/SOLD-Aug/2012/8800.0/SOLD-Jun/1994/192500.0/SOLD
22,9-weyburn-court-heidelberg-vic-3084,1300000,19-Dec-2020,3,2,1,-1,None,House,https://www.domain.com.au/9-weyburn-court-heidelberg-vic-3084-2016661379,"Vacuum System-""Deck""-""Gas Heating""-""Air conditioning""-""Built in wardrobes""",0.2-2.3-0.5,3,Dec/2020/1300000.0/SOLD
23,59-darebin-street-heidelberg-vic-3084,1567000,19-Dec-2020,3,2,2,-1,None,House,https://www.domain.com.au/59-darebin-street-heidelberg-vic-3084-2016663099,,0.4-2.5-0.5,3,Dec/2020/1567000.0/SOLD-Oct/2010/690000.0/SOLD
24,584-upper-heidelberg-road-heidelberg-vic-3084,1100000,16-Dec-2020,3,1,2,691,m2,House,https://www.domain.com.au/584-upper-heidelberg-road-heidelberg-vic-3084-2016671859,,1.1-2.2-0.9,3,Dec/2020/1100000.0/SOLD-Jun/2016/385.0/SOLD
25,4-quinn-street-heidelberg-vic-3084,1340000,26-Oct-2020,3,2,4,560,m2,House,https://www.domain.com.au/4-quinn-street-heidelberg-vic-3084-2016553421,"Grey/Garden Water System-""Home Office""-""Vacuum System""-""Evaporative Cooling""-""Water Tank""-""Heating""-""Powd""",0.4-1.8-0.7,3,Oct/2020/1340000.0/SOLD
26,38-quinn-street-heidelberg-vic-3084,1820000,26-Aug-2020,3,1,1,1637,m2,House,https://www.domain.com.au/38-quinn-street-heidelberg-vic-3084-2016199836,,0.7-1.6-1,3,Aug/2020/1820000.0/SOLD
27,21-quinn-street-heidelberg-vic-3084,1180000,30-Jul-2020,3,2,2,585,m2,House,https://www.domain.com.au/21-quinn-street-heidelberg-vic-3084-2016358759,,0.5-1.8-0.8,3,Jul/2020/1180000.0/SOLD-Feb/1976/17000.0/SOLD
28,57-buckingham-drive-heidelberg-vic-3084,1050000,16-Jul-2020,3,2,1,647,m2,House,https://www.domain.com.au/57-buckingham-drive-heidelberg-vic-3084-2016325684,"Built-in BBQ-""Ensuite""-""Gas Heating""-""Remote Garage""-""Air conditioning""-""Built in wardrobes""",0.7-0.9-1.6,3,Jul/2020/1050000.0/SOLD-Oct/2012/640000.0/SOLD-May/1975/42000.0/SOLD
29,24-olive-grove-heidelberg-vic-3084,1105000,04-Jul-2020,3,2,-1,646,m2,House,https://www.domain.com.au/24-olive-grove-heidelberg-vic-3084-2016298381,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Security Alarm""-""Garden""-""Secure Parking""-""Formal Lounge""-""Separate Dining""",0.7-2.3-0.9,3,Jul/2020/1105000.0/SOLD
30,9-quinn-street-heidelberg-vic-3084,1010000,12-May-2020,3,1,2,585,m2,House,https://www.domain.com.au/9-quinn-street-heidelberg-vic-3084-2016224931,,0.4-1.8-0.8,3,May/2020/1000000.0/SOLD
31,8a-anderson-street-heidelberg-vic-3084,915000,27-Mar-2020,3,2,1,515,m2,House,https://www.domain.com.au/8a-anderson-street-heidelberg-vic-3084-2016126441,,0.7-1.4-1.2,3,Mar/2020/500.0/SOLD
32,11-avoca-street-heidelberg-vic-3084,1070000,19-Mar-2020,3,1,2,878,m2,House,https://www.domain.com.au/11-avoca-street-heidelberg-vic-3084-2016097038,,0.8-1.4-1.1,3,Mar/2020/1070000.0/SOLD
33,37-berkeley-avenue-heidelberg-vic-3084,1252500,15-Feb-2020,3,1,1,590,m2,House,https://www.domain.com.au/37-berkeley-avenue-heidelberg-vic-3084-2016015516,"Ducted Heating-""Deck""-""Gas Heating""-""Reverse Cycle AirCon""-""Water Tank""-""Stainless Steel Appliances""-""Ala""",0.6-0.9-1.4,3,Feb/2020/1252500.0/SOLD-Jun/2005/417500.0/SOLD-Jun/2001/253000.0/SOLD
