,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
65,2-ashworth-street-albert-park-vic-3206,2425000,05-Dec-2017,3,3,1,-1,None,House,https://www.domain.com.au/2-ashworth-street-albert-park-vic-3206-2013990605,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""",0.4-0.7-1.3,3,Sep/2013/920000.0/SOLD-Dec/1998/315000.0/SOLD
66,47-greig-street-albert-park-vic-3206,1710000,25-Nov-2017,3,2,1,-1,None,House,https://www.domain.com.au/47-greig-street-albert-park-vic-3206-2013974247,,0.3-0.3-0.8,3,Nov/2017/900.0/SOLD
67,14-dundas-place-albert-park-vic-3206,3912500,18-Nov-2017,3,2,-1,-1,None,House,https://www.domain.com.au/14-dundas-place-albert-park-vic-3206-2013943429,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Study""-""Hydronic Heating""",0.5-1-1.5,3,Nov/2017/3912500.0/SOLD-Sep/2013/1775000.0/SOLD
68,188-danks-street-albert-park-vic-3206,2000000,18-Nov-2017,3,1,-1,230,m2,House,https://www.domain.com.au/188-danks-street-albert-park-vic-3206-2013947676,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""",0.4-0.7-1.6,3,Nov/2017/2000000.0/SOLD
69,1-little-graham-street-albert-park-vic-3206,1930000,04-Nov-2017,3,1,1,-1,None,House,https://www.domain.com.au/1-little-graham-street-albert-park-vic-3206-2013910947,"Close to schools-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Secure Parking""",0.1-0.4-0.9,3,Jan/2020/50050.0/SOLD-Nov/2017/1930000.0/SOLD
70,35-st-vincent-street-albert-park-vic-3206,2500000,03-Nov-2017,3,2,1,167,m2,House,https://www.domain.com.au/35-st-vincent-street-albert-park-vic-3206-2013951322,Study,0.2-0.5-0.8,3,Nov/2017/2500000.0/SOLD-Nov/2012/1430000.0/SOLD
71,1-dinsdale-street-albert-park-vic-3206,2720000,28-Oct-2017,3,1,1,-1,None,House,https://www.domain.com.au/1-dinsdale-street-albert-park-vic-3206-2013894618,,0.3-0.4-1.2,3,Nov/2020/2270000.0/SOLD-Oct/2017/480.0/SOLD
72,3-merton-place-albert-park-vic-3206,1750000,28-Oct-2017,3,1,2,-1,None,House,https://www.domain.com.au/3-merton-place-albert-park-vic-3206-2013899246,,0.4-0.6-1.4,3,Oct/2017/1750000.0/SOLD
73,1a-reed-street-albert-park-vic-3206,1406000,28-Oct-2017,3,1,-1,-1,None,House,https://www.domain.com.au/1a-reed-street-albert-park-vic-3206-2013877773,"Close to schools-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Floorboards""",0.2-0.7-0.9,3,Oct/2017/1406000.0/SOLD
74,50-little-page-street-albert-park-vic-3206,1470000,14-Oct-2017,3,1,-1,-1,None,House,https://www.domain.com.au/50-little-page-street-albert-park-vic-3206-2013855063,,0.5-0.6-1.5,3,Oct/2017/820.0/SOLD
75,19-greig-street-albert-park-vic-3206,2750000,28-Sep-2017,3,2,1,-1,None,House,https://www.domain.com.au/19-greig-street-albert-park-vic-3206-2013855462,,0.2-0.4-0.9,3,Sep/2017/2750000.0/SOLD-Oct/2014/2200000.0/SOLD-Nov/2013/1215000.0/SOLD
