,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
36,14-ortolan-avenue-broadmeadows-vic-3047,725000,21-Apr-2018,4,3,1,717,m2,House,https://www.domain.com.au/14-ortolan-avenue-broadmeadows-vic-3047-2014271128,,0.6-0.9-0.2,3,Apr/2018/725000.0/SOLD-May/2012/410000.0/SOLD-Dec/2003/150000.0/SOLD
37,143-cuthbert-street-broadmeadows-vic-3047,795000,09-Apr-2018,4,1,2,-1,None,House,https://www.domain.com.au/143-cuthbert-street-broadmeadows-vic-3047-2014238503,,0.7-0.6-0.7,3,Apr/2018/440.0/SOLD-Sep/1998/795000.0/SOLD
38,5-osway-street-broadmeadows-vic-3047,651000,24-Mar-2018,4,2,2,684,m2,House,https://www.domain.com.au/5-osway-street-broadmeadows-vic-3047-2014189645,,1.2-1.3-0.5,3,Jun/2018/651000.0/SOLD-Oct/1985/59000.0/SOLD
39,13-princeton-place-broadmeadows-vic-3047,555000,22-Mar-2018,4,2,4,565,m2,House,https://www.domain.com.au/13-princeton-place-broadmeadows-vic-3047-2014223662,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Ensuite""",0.7-2.3-0.8,3,Mar/2018/555000.0/SOLD-Jul/2013/331000.0/SOLD-Jun/1999/53000.0/SOLD
40,6-winton-court-broadmeadows-vic-3047,615000,03-Dec-2017,4,1,1,-1,None,House,https://www.domain.com.au/6-winton-court-broadmeadows-vic-3047-2013927885,,1-1.1-0.3,3,Nov/2017/615000.0/SOLD-Jul/2004/218000.0/SOLD-Feb/1991/96000.0/SOLD
41,16-stanhope-street-broadmeadows-vic-3047,777500,25-Nov-2017,4,1,4,696,m2,House,https://www.domain.com.au/16-stanhope-street-broadmeadows-vic-3047-2013953904,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Security Alarm""-""Garden""-""Secure Parking""-""Floorboards""-""Shed""",0.5-1.7-0.2,3,
42,3-winton-court-broadmeadows-vic-3047,580000,21-Nov-2017,4,1,4,783,m2,House,https://www.domain.com.au/3-winton-court-broadmeadows-vic-3047-2013968358,1 Alarm(s),1-1.1-0.3,3,Nov/2017/580000.0/SOLD
43,30-cuthbert-street-broadmeadows-vic-3047,605000,11-Nov-2017,4,1,2,-1,None,House,https://www.domain.com.au/30-cuthbert-street-broadmeadows-vic-3047-2013927960,,0.5-1.7-0.1,3,Nov/2017/605000.0/SOLD-May/1996/82000.0/SOLD
44,1-bittern-street-broadmeadows-vic-3047,680000,14-Oct-2017,4,1,7,675,m2,House,https://www.domain.com.au/1-bittern-street-broadmeadows-vic-3047-2013849093,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Security Alarm""-""Garden""-""Secure Parking""-""Floorboards""-""Window Shutters""-""Ducted Heating""-""Evaporative Cooling""",0.5-0.7-0.8,3,Oct/2017/680000.0/SOLD-Oct/1988/94000.0/SOLD
45,75-graham-street-broadmeadows-vic-3047,600000,14-Oct-2017,4,2,3,610,m2,House,https://www.domain.com.au/75-graham-street-broadmeadows-vic-3047-2013868835,"Heating-""Built in wardrobes""",0.5-1.6-0.6,3,
46,2/15-osway-street-broadmeadows-vic-3047,519000,09-Oct-2017,4,3,2,272,m2,Villa,https://www.domain.com.au/2-15-osway-street-broadmeadows-vic-3047-2013828938,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Floorboards""-""Formal Lounge""-""Separate Dining""",1.1-1.3-0.4,3,
47,55-stanhope-street-broadmeadows-vic-3047,753000,09-Sep-2017,4,1,2,696,m2,House,https://www.domain.com.au/55-stanhope-street-broadmeadows-vic-3047-2013774872,"Air conditioning-""Heating""-""Built in wardrobes""-""Alarm System""-""Security System""",0.2-1.4-0.5,3,
48,18-katunga-crescent-broadmeadows-vic-3047,706000,29-Jul-2017,4,1,4,-1,None,House,https://www.domain.com.au/18-katunga-crescent-broadmeadows-vic-3047-2013696836,,0.5-0.5-0.7,3,Jul/2017/475.0/SOLD
49,37-stanhope-street-broadmeadows-vic-3047,631000,21-Jul-2017,4,2,2,-1,None,House,https://www.domain.com.au/37-stanhope-street-broadmeadows-vic-3047-2013670919,,0.3-1.5-0.4,3,Jul/2017/460.0/SOLD-Jul/2004/631000.0/SOLD
50,1-cope-place-broadmeadows-vic-3047,600000,20-May-2017,4,2,2,675,m2,House,https://www.domain.com.au/1-cope-place-broadmeadows-vic-3047-2013597242,"Built in wardrobes-""Secure Parking""-""Separate Laundry""",0.7-1.6-1.7,3,May/2008/390000.0/SOLD-Mar/2004/309000.0/SOLD-Dec/2001/73500.0/SOLD
51,157-widford-street-broadmeadows-vic-3047,592000,18-Mar-2017,4,1,2,-1,None,House,https://www.domain.com.au/157-widford-street-broadmeadows-vic-3047-2013392317,,0.6-1.4-0.6,3,Jun/2020/575000.0/SOLD-Mar/2017/380.0/SOLD
52,5-ovens-court-broadmeadows-vic-3047,515000,18-Feb-2017,4,2,2,-1,None,House,https://www.domain.com.au/5-ovens-court-broadmeadows-vic-3047-2013344733,,0.9-1.5-0.4,3,Feb/2017/515000.0/SOLD-Jan/2006/330.0/SOLD
