,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
26,53-clarendon-street-dromana-vic-3936,1075000,20-Mar-2018,2,1,2,2020,m2,House,https://www.domain.com.au/53-clarendon-street-dromana-vic-3936-2014129917,,1-5.7-4.9,3,Mar/2018/1075000.0/SOLD-Jan/2016/830000.0/SOLD-Jun/2015/800000.0/SOLD
27,24-lombardy-avenue-dromana-vic-3936,460000,06-Mar-2018,2,1,2,300,m2,House,https://www.domain.com.au/24-lombardy-avenue-dromana-vic-3936-2014169481,,1.7-3,2,Sep/2019/315000.0/SOLD-Mar/2018/460000.0/SOLD-Dec/2016/238000.0/SOLD
28,69-pier-street-dromana-vic-3936,900000,29-Dec-2017,2,1,2,809,m2,House,https://www.domain.com.au/69-pier-street-dromana-vic-3936-2013807614,,0.9-3.9,2,Dec/2017/900000.0/SOLD-Aug/2016/718000.0/SOLD-Oct/1985/35000.0/SOLD
29,7-wilson-cresent-dromana-vic-3936,494000,18-Dec-2017,2,1,1,552,m2,House,https://www.domain.com.au/7-wilson-cresent-dromana-vic-3936-2014046192,,0.6-4.2,2,
30,2/34-karadoc-street-dromana-vic-3936,458000,13-Dec-2017,2,1,1,-1,None,House,https://www.domain.com.au/2-34-karadoc-street-dromana-vic-3936-2014058767,Ensuite,1.7-3.5,2,
31,7-panoramic-avenue-dromana-vic-3936,582000,09-Dec-2017,2,1,1,747,m2,House,https://www.domain.com.au/7-panoramic-avenue-dromana-vic-3936-2014008261,,1.1-3.6,2,Dec/2017/582000.0/SOLD
32,8-seaview-street-dromana-vic-3936,740000,07-Dec-2017,2,2,2,743,m2,House,https://www.domain.com.au/8-seaview-street-dromana-vic-3936-2014044092,,1.7-3.2,2,Dec/2017/740000.0/SOLD
33,34-canna-street-dromana-vic-3936,551000,30-Oct-2017,2,1,1,604,m2,House,https://www.domain.com.au/34-canna-street-dromana-vic-3936-2013941960,,1.5-3.3,2,Oct/2020/629000.0/SOLD-Oct/2017/551000.0/SOLD
34,111-palmerston-avenue-dromana-vic-3936,445000,09-Oct-2017,2,1,1,588,m2,House,https://www.domain.com.au/111-palmerston-avenue-dromana-vic-3936-2013785048,,1.5-3.4,2,Sep/2017/445000.0/SOLD
35,20-sunset-way-dromana-vic-3936,710000,23-Sep-2017,2,2,2,735,m2,House,https://www.domain.com.au/20-sunset-way-dromana-vic-3936-2013804729,"Air conditioning-""Area Views""-""Water Views""",0.5-4.4,2,Sep/2017/710000.0/SOLD-May/1998/122500.0/SOLD
36,63-charles-street-dromana-vic-3936,511000,04-Sep-2017,2,1,1,-1,None,House,https://www.domain.com.au/63-charles-street-dromana-vic-3936-2013755612,,1.2-3.8,2,Sep/2017/511000.0/SOLD-Jan/2013/220.0/SOLD
37,56-seaview-parade-dromana-vic-3936,652500,19-Aug-2017,2,2,2,1006,m2,House,https://www.domain.com.au/56-seaview-parade-dromana-vic-3936-2013740209,,0.4-4.4,2,Aug/2017/652500.0/SOLD
38,35-macedon-ave-dromana-vic-3936,372000,09-May-2017,2,1,1,103,m2,House,https://www.domain.com.au/35-macedon-ave-dromana-vic-3936-2013549015,,0.9-3.9,2,
39,3-watson-avenue-dromana-vic-3936,505000,18-Apr-2017,2,1,4,595,m2,House,https://www.domain.com.au/3-watson-avenue-dromana-vic-3936-2013524074,,2.4-2.9,2,Apr/2018/440000.0/SOLD
40,2/131-nepean-highway-dromana-vic-3936,175000,12-Apr-2017,2,1,2,-1,None,House,https://www.domain.com.au/2-131-nepean-highway-dromana-vic-3936-2013519738,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""-""Terrace-Balcony""-""Fully furnished""-""2x2 seater lounges""-""Washing machine""-""TV""-""Fridge""-""Microwave""-""2 x double bunks""-""Double bed""-""Crockery and cutlery""-""Linen.""",2.2-3.2,2,
41,2/15-codrington-street-dromana-vic-3936,485000,17-Mar-2017,2,1,1,169,m2,House,https://www.domain.com.au/2-15-codrington-street-dromana-vic-3936-2013392344,,0.3-5,2,
42,11-karadoc-street-dromana-vic-3936,506000,15-Feb-2017,2,1,1,294,m2,House,https://www.domain.com.au/11-karadoc-street-dromana-vic-3936-2013323927,"Deck-""Courtyard""-""Outdoor Entertaining""-""Shed""-""Split System AirCon""-""Built in wardrobes""",1.7-3.6,2,Feb/2017/506000.0/SOLD-Mar/2015/420000.0/SOLD-Feb/2004/190000.0/SOLD
43,11-rosalie-avenue-dromana-vic-3936,538000,11-Feb-2017,2,1,2,700,m2,House,https://www.domain.com.au/11-rosalie-avenue-dromana-vic-3936-2013326833,,2.1-3.1,2,Jun/2020/500.0/SOLD
44,164/131-nepean-highway-dromana-vic-3936,146500,18-Jan-2017,2,1,2,-1,None,House,https://www.domain.com.au/164-131-nepean-highway-dromana-vic-3936-2013210011,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""",2.2-3.2,2,
45,14-coolangatta-terrace-dromana-vic-3936,679000,17-Jan-2017,2,1,-1,1254,m2,House,https://www.domain.com.au/14-coolangatta-terrace-dromana-vic-3936-2013308810,"Balcony / Deck-""Floorboards""-""Water Views""-""City Views""",0.4-4.8,2,Jan/2017/679000.0/SOLD
46,29-heales-street-dromana-vic-3936,945000,28-Oct-2016,2,1,1,978,m2,House,https://www.domain.com.au/29-heales-street-dromana-vic-3936-2013075013,,0.2-4.7,2,Jul/2020/930000.0/SOLD-Apr/2018/1020000.0/SOLD-Oct/2016/945000.0/SOLD
47,35-rosalie-avenue-dromana-vic-3936,480000,03-Oct-2016,2,1,4,711,m2,House,https://www.domain.com.au/35-rosalie-avenue-dromana-vic-3936-2012998412,,2-3.1,2,Aug/2016/480000.0/SOLD
48,31-davey-avenue-dromana-vic-3936,420000,25-Aug-2016,2,1,1,353,m2,House,https://www.domain.com.au/31-davey-avenue-dromana-vic-3936-2012933898,,1-3.8,2,Jul/2016/420000.0/SOLD-Feb/2004/229000.0/SOLD
49,69-pier-street-dromana-vic-3936,718000,12-Aug-2016,2,1,2,812,m2,House,https://www.domain.com.au/69-pier-street-dromana-vic-3936-2012847163,,0.9-3.9,2,Dec/2017/900000.0/SOLD-Aug/2016/718000.0/SOLD-Oct/1985/35000.0/SOLD
50,6-bellevue-road-dromana-vic-3936,562500,07-Jun-2016,2,2,2,700,m2,House,https://www.domain.com.au/6-bellevue-road-dromana-vic-3936-2012828252,"Air conditioning-""Heating""-""Balcony / Deck""-""Built in wardrobes""",1.7-3.3,2,Jun/2016/562500.0/SOLD-Aug/1987/75000.0/SOLD
51,3-george-street-dromana-vic-3936,695185,16-May-2016,2,1,-1,812,m2,House,https://www.domain.com.au/3-george-street-dromana-vic-3936-2012779255,,0.4-4.4,2,May/2019/745000.0/SOLD-Aug/2016/280.0/SOLD
52,140a/131-nepean-highway-dromana-vic-3936,180000,02-May-2016,2,1,1,-1,None,House,https://www.domain.com.au/140a-131-nepean-highway-dromana-vic-3936-2012409515,"Air conditioning-""Alarm System""-""Built in wardrobes""-""Balcony / Deck""-""Shed""",2.3-3.2,2,
53,9-corey-avenue-dromana-vic-3936,426000,11-Mar-2016,2,1,1,713,m2,House,https://www.domain.com.au/9-corey-avenue-dromana-vic-3936-2012611786,"Heating-""Shed""",2.2-3,2,Feb/2016/426000.0/SOLD-Jun/1997/77000.0/SOLD
