,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
38,11-cobbler-street-werribee-vic-3030,430000,23-Oct-2019,5,2,1,641,m2,House,https://www.domain.com.au/11-cobbler-street-werribee-vic-3030-2015707916,,0.6-1.9-1,3,Oct/2019/430000.0/SOLD-Nov/2016/340.0/SOLD
39,26-riverbend-crescent-werribee-vic-3030,1250000,05-Aug-2019,5,4,2,2315,m2,House,https://www.domain.com.au/26-riverbend-crescent-werribee-vic-3030-2015299413,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Security Alarm""-""Garden""-""Secure Parking""-""Formal Lounge""-""Separate Dining""-""Terrace-Balcony""",0.8-0.8-1.8,3,Jul/2019/1250000.0/SOLD-Aug/2016/840000.0/SOLD-Dec/1996/75000.0/SOLD
40,9-delta-court-werribee-vic-3030,720000,17-Jul-2019,5,2,2,990,m2,House,https://www.domain.com.au/9-delta-court-werribee-vic-3030-2014923232,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Secure Parking""-""Formal Lounge""-""Separate Dining""",0.9-3-1.9,3,Jun/2019/720000.0/SOLD-Jul/1991/58500.0/SOLD
41,8-harvest-way-werribee-vic-3030,762500,17-Jun-2019,5,2,4,709,m2,House,https://www.domain.com.au/8-harvest-way-werribee-vic-3030-2015096857,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Formal Lounge""-""Separate Dining""",1.2-1.4-1.5,3,May/2019/762500.0/SOLD-Jul/2008/340000.0/SOLD
42,43-brentwood-drive-werribee-vic-3030,628000,28-May-2019,5,3,2,701,m2,House,https://www.domain.com.au/43-brentwood-drive-werribee-vic-3030-2015127227,,0.6-1.9-0.4,3,Apr/2019/628000.0/SOLD-Dec/2007/432750.0/SOLD-Dec/1999/55500.0/SOLD
43,52-slattery-street-werribee-vic-3030,650000,27-May-2019,5,2,2,-1,None,House,https://www.domain.com.au/52-slattery-street-werribee-vic-3030-2015221098,,0.5-1.3-1,3,May/2019/650000.0/SOLD-Jun/2005/300000.0/SOLD
44,21-quarbing-street-werribee-vic-3030,585000,21-May-2019,6,3,2,580,m2,House,https://www.domain.com.au/21-quarbing-street-werribee-vic-3030-2015271342,,0.3-0.8-0.9,3,May/2019/585000.0/SOLD-Sep/1996/165000.0/SOLD
45,14-attunga-grove-werribee-vic-3030,850000,12-Apr-2019,5,3,3,658,m2,House,https://www.domain.com.au/14-attunga-grove-werribee-vic-3030-2014965318,"Air conditioning-""Secure Parking""-""Furnished""-""Bath""-""Study""",0.8-3.3-3.6,3,Apr/2019/850000.0/SOLD-Sep/2014/223000.0/SOLD
46,7-greenfield-court-werribee-vic-3030,670000,05-Apr-2019,5,3,2,622,m2,House,https://www.domain.com.au/7-greenfield-court-werribee-vic-3030-2015119371,"Pergola-""Ducted Air-conditioning""-""Air conditioning""-""Ensuite""-""Outdoor Ent.""-""Living Areas""-""Built in wardrobes""-""Dishwasher""-""Ducted Cooling""-""Ducted Heating""-""Evaporative Cooling""-""Gas Heating""-""Walk in Robe""-""Outdoor Entertaining""",0.5-0.9-0.7,3,Apr/2019/670000.0/SOLD-Nov/2003/300.0/SOLD
47,40-macadamia-grove-werribee-vic-3030,600000,19-Mar-2019,5,2,2,-1,None,House,https://www.domain.com.au/40-macadamia-grove-werribee-vic-3030-2014922921,,1.3-1.4-1.3,3,Mar/2019/600000.0/SOLD-Aug/2005/105000.0/SOLD-Sep/2002/64700.0/SOLD
48,3-yankos-drive-werribee-vic-3030,765000,14-Mar-2019,5,3,2,754,m2,House,https://www.domain.com.au/3-yankos-drive-werribee-vic-3030-2014460139,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Secure Parking""-""Formal Lounge""",1.3-2.2-1.7,3,Mar/2019/765000.0/SOLD
49,34-edgar-street-werribee-vic-3030,580000,20-Nov-2018,5,2,1,549,m2,House,https://www.domain.com.au/34-edgar-street-werribee-vic-3030-2014690697,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""",0.5-1.1-0.5,3,Oct/2018/580000.0/SOLD
50,18-yankos-drive-werribee-vic-3030,830000,02-Nov-2018,5,2,3,625,m2,House,https://www.domain.com.au/18-yankos-drive-werribee-vic-3030-2014755742,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Security Alarm""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""-""Separate Dining""",1.3-2.1-1.6,3,Aug/2018/550.0/SOLD
51,8-market-road-werribee-vic-3030,1250000,22-Oct-2018,5,3,4,-1,None,House,https://www.domain.com.au/8-market-road-werribee-vic-3030-2014463398,,1-1.1-0.6,3,Oct/2018/1250000.0/SOLD-May/2005/405000.0/SOLD
52,42-derwent-road-werribee-vic-3030,550000,06-Oct-2018,5,2,2,570,m2,House,https://www.domain.com.au/42-derwent-road-werribee-vic-3030-2014649377,,0.5-0.8-0.8,3,Oct/2018/550000.0/SOLD
53,73-westleigh-drive-werribee-vic-3030,797500,17-Sep-2018,5,2,3,1089,m2,House,https://www.domain.com.au/73-westleigh-drive-werribee-vic-3030-2014582656,,1-3.1-1.9,3,Sep/2018/797500.0/SOLD-Dec/2017/780000.0/SOLD-Sep/1992/48000.0/SOLD
54,89-parramatta-road-werribee-vic-3030,485000,11-Sep-2018,5,2,2,635,m2,House,https://www.domain.com.au/89-parramatta-road-werribee-vic-3030-2014627627,,0.4-0.9-1.2,3,Sep/2018/450.0/SOLD
55,4-biddick-court-werribee-vic-3030,670000,08-Aug-2018,5,2,2,600,m2,House,https://www.domain.com.au/4-biddick-court-werribee-vic-3030-2014455240,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Security Alarm""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""-""Separate Dining""",1.2-1.3-1.5,3,Jul/2018/670000.0/SOLD-Jul/2000/290.0/SOLD
56,54-conquest-drive-werribee-vic-3030,673500,05-Jul-2018,5,2,2,-1,None,House,https://www.domain.com.au/54-conquest-drive-werribee-vic-3030-2014435172,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Formal Lounge""",1.2-1.3-1.5,3,Jul/2018/673500.0/SOLD-Mar/2004/115000.0/SOLD-Aug/2002/73900.0/SOLD
57,3-westleigh-drive-werribee-vic-3030,730000,24-Jun-2018,5,3,2,-1,None,House,https://www.domain.com.au/3-westleigh-drive-werribee-vic-3030-2014325004,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""-""Secure Parking""-""Formal Lounge""-""Separate Dining""",0.9-2.5-1.4,3,Jun/2018/730000.0/SOLD-Aug/1989/58000.0/SOLD
58,12-thompson-court-werribee-vic-3030,646000,23-Jun-2018,5,3,6,1035,m2,House,https://www.domain.com.au/12-thompson-court-werribee-vic-3030-2014414133,,0.9-2-1.1,3,Jun/2018/570.0/SOLD
59,22-delmont-street-werribee-vic-3030,753000,21-May-2018,5,2,4,998,m2,House,https://www.domain.com.au/22-delmont-street-werribee-vic-3030-2014339326,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Security Alarm""-""Garden""-""Secure Parking""-""Floorboards""-""Formal Lounge""-""Separate Dining""-""Terrace-Balcony""",1-2.7-1.6,3,May/2018/753000.0/SOLD-Oct/2001/245000.0/SOLD-Jul/1990/54000.0/SOLD
