,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
311,39-tarawera-road-doreen-vic-3754,558000,03-Dec-2018,3,2,2,358,m2,House,https://www.domain.com.au/39-tarawera-road-doreen-vic-3754-2014768156,"Air conditioning-""Gas""-""Dishwasher""-""Built in wardrobes""-""Fully fenced""",1-1.4-1.9,3,Nov/2018/558000.0/SOLD-Nov/2008/360000.0/SOLD
312,59-hehr-street-doreen-vic-3754,549000,02-Nov-2018,3,2,2,-1,None,House,https://www.domain.com.au/59-hehr-street-doreen-vic-3754-2014633996,"Air conditioning-""Built in wardrobes""-""Secure Parking""",0.8-1-1.1,3,Oct/2018/549000.0/SOLD-Jan/2017/192500.0/SOLD
313,14-mabel-street-doreen-vic-3754,650000,31-Oct-2018,3,2,2,584,m2,House,https://www.domain.com.au/14-mabel-street-doreen-vic-3754-2014710459,"Air conditioning-""Shed""-""Dishwasher""-""Built in wardrobes""",0.6-1.3-1.2,3,Oct/2018/650000.0/SOLD-Feb/2009/187000.0/SOLD
314,22-macadamia-street-doreen-vic-3754,580000,31-Oct-2018,3,2,2,476,m2,House,https://www.domain.com.au/22-macadamia-street-doreen-vic-3754-2014612118,"Shed-""Dishwasher""-""Built in wardrobes""-""Fully fenced""",1.7-1.8-0.8,3,Oct/2018/580000.0/SOLD-Jan/2015/385000.0/SOLD-Mar/2013/342000.0/SOLD
315,7-bonang-drive-doreen-vic-3754,675000,30-Oct-2018,3,2,2,474,m2,House,https://www.domain.com.au/7-bonang-drive-doreen-vic-3754-2014696794,,1.1-1.3-1.6,3,Oct/2018/675000.0/SOLD-Feb/2012/180000.0/SOLD
316,18-sugar-gum-drive-doreen-vic-3754,571000,30-Oct-2018,3,2,2,540,m2,House,https://www.domain.com.au/18-sugar-gum-drive-doreen-vic-3754-2014527044,,0.7-1.2-1.8,3,Oct/2018/571000.0/SOLD-Nov/2015/408000.0/SOLD
317,25-journey-avenue-doreen-vic-3754,490000,25-Oct-2018,3,1,2,349,m2,House,https://www.domain.com.au/25-journey-avenue-doreen-vic-3754-2014555620,,0.2-1.7-0.9,3,Oct/2018/490000.0/SOLD-Nov/2012/181000.0/SOLD
318,7-mathilde-place-doreen-vic-3754,580000,20-Oct-2018,3,2,2,352,m2,House,https://www.domain.com.au/7-mathilde-place-doreen-vic-3754-2014690048,,0.7-0.9-2.1,3,Oct/2018/580000.0/SOLD-Feb/2008/322500.0/SOLD
319,15-eliot-avenue-doreen-vic-3754,639000,17-Oct-2018,3,2,2,448,m2,House,https://www.domain.com.au/15-eliot-avenue-doreen-vic-3754-2014687137,,0.8-2.1-2.3,3,Oct/2018/639000.0/SOLD
320,8-bateleur-crescent-doreen-vic-3754,495000,15-Oct-2018,3,2,1,-1,None,House,https://www.domain.com.au/8-bateleur-crescent-doreen-vic-3754-2014693006,,0.4-1.7-1.9,3,Oct/2018/370.0/SOLD-Jul/2013/495000.0/SOLD
321,7-batavia-way-doreen-vic-3754,555000,12-Oct-2018,3,2,2,400,m2,House,https://www.domain.com.au/7-batavia-way-doreen-vic-3754-2014522406,"Gas-""Dishwasher""-""Built in wardrobes""-""Fully fenced""",0.5-1-1.4,3,Oct/2020/595000.0/SOLD-Sep/2018/555000.0/SOLD
322,8-hehr-street-doreen-vic-3754,450000,11-Oct-2018,3,2,1,329,m2,House,https://www.domain.com.au/8-hehr-street-doreen-vic-3754-2014561817,"Air conditioning-""Dishwasher""",0.8-1-1.1,3,Oct/2018/450000.0/SOLD-May/2016/382000.0/SOLD
323,133-painted-hills-road-doreen-vic-3754,495000,09-Oct-2018,3,2,2,-1,None,House,https://www.domain.com.au/133-painted-hills-road-doreen-vic-3754-2014657732,,0.7-0.7-1.2,3,Oct/2018/495000.0/SOLD-Aug/2010/320.0/SOLD
324,169-orchard-road-doreen-vic-3754,500000,03-Oct-2018,3,2,1,265,m2,House,https://www.domain.com.au/169-orchard-road-doreen-vic-3754-2014626224,"Dishwasher-""Built in wardrobes""-""Fully fenced""",0.3-2-1.2,3,Oct/2018/500000.0/SOLD-Aug/2015/152000.0/SOLD
325,26-orchard-road-doreen-vic-3754,586500,02-Oct-2018,3,2,2,455,m2,House,https://www.domain.com.au/26-orchard-road-doreen-vic-3754-2014656717,"Ensuite-""Deck""-""Remote Garage""-""Fully fenced""-""Built in wardrobes""-""Ducted Heating""-""Evaporative Cooling""",0.5-1.7-0.7,3,Oct/2018/586500.0/SOLD-Mar/2014/345000.0/SOLD
326,6-recoil-drive-doreen-vic-3754,524000,27-Sep-2018,3,2,2,-1,None,House,https://www.domain.com.au/6-recoil-drive-doreen-vic-3754-2014560346,"Ducted Heating-""Split System AirCon""",0.3-2-1.3,3,Sep/2018/524000.0/SOLD-Aug/2014/123000.0/SOLD
327,11-persimmon-way-doreen-vic-3754,471000,24-Sep-2018,3,2,2,307,m2,House,https://www.domain.com.au/11-persimmon-way-doreen-vic-3754-2014625988,"Ensuite-""Ducted Heating""-""Evaporative Cooling""",0.5-1.5-0.8,3,Sep/2018/471000.0/SOLD
328,25-bear-crescent-doreen-vic-3754,480000,20-Sep-2018,3,2,1,-1,None,House,https://www.domain.com.au/25-bear-crescent-doreen-vic-3754-2014554264,"Ensuite-""Dishwasher""-""Ducted Heating""-""Split System AC""-""Shed""-""Built in wardrobes""",0.8-1.8-1.6,3,Sep/2018/480000.0/SOLD
329,11-breakwater-drive-doreen-vic-3754,545000,20-Sep-2018,3,2,2,375,m2,House,https://www.domain.com.au/11-breakwater-drive-doreen-vic-3754-2014588493,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""",1-1.1-0.5,3,Sep/2018/545000.0/SOLD-Feb/2010/166500.0/SOLD
330,8-fossilstone-avenue-doreen-vic-3754,585500,19-Sep-2018,3,2,2,400,m2,House,https://www.domain.com.au/8-fossilstone-avenue-doreen-vic-3754-2014617772,"Balcony / Deck-""Dishwasher""-""Built in wardrobes""-""Fully fenced""-""Floorboards""",0.3-2-1.3,3,Sep/2018/585500.0/SOLD-Oct/2013/195000.0/SOLD
331,17-saltia-drive-doreen-vic-3754,465000,19-Sep-2018,3,2,1,-1,None,House,https://www.domain.com.au/17-saltia-drive-doreen-vic-3754-2014575616,,1-2.3-2.2,3,Sep/2018/465000.0/SOLD-Dec/2014/318000.0/SOLD-Sep/2010/113000.0/SOLD
332,16-garden-road-doreen-vic-3754,581000,19-Sep-2018,3,2,2,442,m2,House,https://www.domain.com.au/16-garden-road-doreen-vic-3754-2014490716,"Air conditioning-""Alarm System""-""Dishwasher""-""Gas""-""Fully fenced""-""Built in wardrobes""",0.5-1.6-0.7,3,Sep/2018/581000.0/SOLD-Aug/2007/124000.0/SOLD
333,49-midland-road-doreen-vic-3754,585000,10-Sep-2018,3,2,2,458,m2,House,https://www.domain.com.au/49-midland-road-doreen-vic-3754-2014597228,,0.4-1-2.1,3,Sep/2018/585000.0/SOLD-Mar/2015/166000.0/SOLD
334,14-walker-drive-doreen-vic-3754,440000,08-Sep-2018,3,2,1,320,m2,House,https://www.domain.com.au/14-walker-drive-doreen-vic-3754-2014582665,,0.7-1.5-1.3,3,Sep/2018/440000.0/SOLD
335,9-inlander-way-doreen-vic-3754,600000,06-Sep-2018,3,2,2,399,m2,House,https://www.domain.com.au/9-inlander-way-doreen-vic-3754-2014603632,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Formal Lounge""",0.8-2.1-2.1,3,Sep/2018/600000.0/SOLD-Oct/2016/397500.0/SOLD-Feb/2012/380000.0/SOLD
336,190-cookes-road-doreen-vic-3754,2400000,05-Sep-2018,3,2,-1,8093,m2,House,https://www.domain.com.au/190-cookes-road-doreen-vic-3754-2014538532,,0.4-1.5-1.6,3,Sep/2018/2400000.0/SOLD-Dec/1999/350000.0/SOLD-Jul/1981/100000.0/SOLD
337,116-elation-boulevard-doreen-vic-3754,500000,23-Aug-2018,3,2,2,-1,None,House,https://www.domain.com.au/116-elation-boulevard-doreen-vic-3754-2014536980,,0.3-2-1.2,3,Aug/2018/500000.0/SOLD-Jul/2014/154000.0/SOLD
338,54-mabel-street-doreen-vic-3754,620000,22-Aug-2018,3,2,2,-1,None,House,https://www.domain.com.au/54-mabel-street-doreen-vic-3754-2014571830,,0.6-1.6-1.5,3,Aug/2018/620000.0/SOLD-Oct/2012/450000.0/SOLD-Feb/2010/159000.0/SOLD
339,27-brookwood-avenue-doreen-vic-3754,751000,19-Aug-2018,3,2,2,770,m2,House,https://www.domain.com.au/27-brookwood-avenue-doreen-vic-3754-2014483845,,1-1.5-2.1,3,Aug/2018/751000.0/SOLD-Nov/2016/535000.0/SOLD
340,29-senecio-drive-doreen-vic-3754,638500,15-Aug-2018,3,2,2,595,m2,House,https://www.domain.com.au/29-senecio-drive-doreen-vic-3754-2014540035,Evaporative Cooling,0.5-1.4-1.8,3,Aug/2018/638500.0/SOLD-Nov/2008/167000.0/SOLD
341,29-mabel-street-doreen-vic-3754,701500,14-Aug-2018,3,2,2,568,m2,House,https://www.domain.com.au/29-mabel-street-doreen-vic-3754-2014550991,,0.6-1.4-1.3,3,Aug/2018/701500.0/SOLD-Nov/2008/172000.0/SOLD
342,8-gyrfalcon-way-doreen-vic-3754,495000,09-Aug-2018,3,2,1,255,m2,House,https://www.domain.com.au/8-gyrfalcon-way-doreen-vic-3754-2014474450,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Secure Parking""-""Floorboards""-""Separate Dining""",0.6-1.9-1.9,3,Aug/2018/495000.0/SOLD-Mar/2015/116000.0/SOLD-Nov/2013/235000.0/SOLD
343,990-yan-yean-road-doreen-vic-3754,1128000,06-Aug-2018,3,2,2,6006,m2,House,https://www.domain.com.au/990-yan-yean-road-doreen-vic-3754-2014521820,"Ensuite-""Dishwasher""-""Workshop""-""Built in wardrobes""-""Ducted Heating""-""Remote Garage""-""Secure Parking""-""Inground Pool""-""Outdoor Ent.""-""Shed""-""Fully fenced""-""Evaporative Cooling""-""Water tank""",1.1-1.4-4.6,3,Aug/2018/1128000.0/SOLD-Mar/1993/235000.0/SOLD-Jun/1982/25000.0/SOLD
344,41-painted-hills-road-doreen-vic-3754,475000,03-Aug-2018,3,2,2,162,m2,House,https://www.domain.com.au/41-painted-hills-road-doreen-vic-3754-2014447474,,0.3-1.6-1.8,3,Aug/2018/360.0/SOLD
345,78-eliot-avenue-doreen-vic-3754,465000,02-Aug-2018,3,2,1,-1,None,House,https://www.domain.com.au/78-eliot-avenue-doreen-vic-3754-2014349918,,0.7-2.1-2.1,3,Jul/2018/465000.0/SOLD-Oct/2009/155000.0/SOLD
346,13-solitude-lane-doreen-vic-3754,450000,26-Jul-2018,3,2,2,383,m2,House,https://www.domain.com.au/13-solitude-lane-doreen-vic-3754-2014321373,"Built in wardrobes-""Fully fenced""-""Remote Garage""-""Dishwasher""-""Ducted Heating""-""Split-System Air Conditioning""-""Split-System Heating""",0.8-1.2-0.6,3,Jul/2018/450000.0/SOLD-Mar/2013/165000.0/SOLD
347,2-bateleur-crescent-doreen-vic-3754,531000,19-Jul-2018,3,2,1,283,m2,House,https://www.domain.com.au/2-bateleur-crescent-doreen-vic-3754-2014476918,"Dishwasher-""Balcony / Deck""-""Gas""-""Fully fenced""-""Floorboards""-""Built in wardrobes""",0.4-1.7-1.9,3,Jul/2018/531000.0/SOLD
348,6-tallis-grove-doreen-vic-3754,565000,18-Jul-2018,3,2,2,387,m2,House,https://www.domain.com.au/6-tallis-grove-doreen-vic-3754-2014377527,"Gas-""Dishwasher""-""Built in wardrobes""-""Fully fenced""",0.9-1.8-4.6,3,Jun/2018/565000.0/SOLD-Dec/2004/125000.0/SOLD
349,9-morton-close-doreen-vic-3754,601000,14-Jul-2018,3,2,2,447,m2,House,https://www.domain.com.au/9-morton-close-doreen-vic-3754-2014484824,,1.4-1.6-0.7,3,Jul/2018/601000.0/SOLD-Jan/2009/350.0/SOLD
350,15-sugar-gum-drive-doreen-vic-3754,630000,14-Jul-2018,3,2,8,565,m2,House,https://www.domain.com.au/15-sugar-gum-drive-doreen-vic-3754-2014363306,"Air conditioning-""Heating""-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Ensuite""",0.7-1.2-1.8,3,Jul/2018/630000.0/SOLD-Oct/2008/168000.0/SOLD
351,10-comet-avenue-doreen-vic-3754,555000,10-Jul-2018,3,2,2,373,m2,House,https://www.domain.com.au/10-comet-avenue-doreen-vic-3754-2014486762,,1.5-2-0.6,3,Jul/2018/555000.0/SOLD-Oct/2011/195000.0/SOLD
352,9-windermere-parade-doreen-vic-3754,505000,05-Jul-2018,3,2,2,-1,None,House,https://www.domain.com.au/9-windermere-parade-doreen-vic-3754-2014462078,,0.8-1-1,3,Jul/2018/505000.0/SOLD-Aug/2014/160000.0/SOLD
353,7-pinnacle-views-doreen-vic-3754,710000,04-Jul-2018,3,2,2,612,m2,House,https://www.domain.com.au/7-pinnacle-views-doreen-vic-3754-2014435191,"Ducted Heating-""Evaporative Cooling""-""Floorboards""",1.2-1.2-1.7,3,Jul/2018/710000.0/SOLD-Feb/2014/445000.0/SOLD
